"unique_id","id","Time","Sample","Value"
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9,"Cell_10",1.049766
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9.166667,"Cell_10",1.010807
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9.333333,"Cell_10",1.033404
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9.5,"Cell_10",1.022431
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9.666667,"Cell_10",1.028159
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",9.833333,"Cell_10",1.037637
"Fig7_RhoA_S1P-RGS_Cell_10","Fig7_RhoA_S1P-RGS",10,"Cell_10",1.033154
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0,"Cell_11",1.001635
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0.1666667,"Cell_11",0.9903794
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0.3333333,"Cell_11",0.9962917
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0.5,"Cell_11",1.012429
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0.6666667,"Cell_11",0.9993777
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",0.8333333,"Cell_11",1.009837
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1,"Cell_11",1.002279
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1.166667,"Cell_11",1.01596
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1.333333,"Cell_11",1.017043
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1.5,"Cell_11",1.011872
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1.666667,"Cell_11",1.017756
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",1.833333,"Cell_11",0.9979797
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2,"Cell_11",1.056643
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2.166667,"Cell_11",1.153551
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2.333333,"Cell_11",1.204885
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2.5,"Cell_11",1.24389
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2.666667,"Cell_11",1.199703
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",2.833333,"Cell_11",1.198412
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3,"Cell_11",1.211451
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3.166667,"Cell_11",1.219166
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3.333333,"Cell_11",1.201863
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3.5,"Cell_11",1.218353
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3.666667,"Cell_11",1.184116
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",3.833333,"Cell_11",1.227535
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4,"Cell_11",1.179384
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4.166667,"Cell_11",1.097763
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4.333334,"Cell_11",1.170129
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4.5,"Cell_11",1.14663
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4.666667,"Cell_11",1.130654
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",4.833334,"Cell_11",1.167374
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5,"Cell_11",1.130268
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5.166667,"Cell_11",1.123998
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5.333334,"Cell_11",1.103746
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5.5,"Cell_11",1.110227
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5.666667,"Cell_11",1.100636
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",5.833334,"Cell_11",1.102939
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6,"Cell_11",1.103919
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6.166667,"Cell_11",1.101112
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6.333334,"Cell_11",1.095249
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6.5,"Cell_11",1.091582
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6.666667,"Cell_11",1.089822
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",6.833334,"Cell_11",1.104377
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7,"Cell_11",1.133126
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7.166667,"Cell_11",1.113827
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7.333334,"Cell_11",1.095666
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7.5,"Cell_11",1.119891
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7.666667,"Cell_11",1.103483
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",7.833334,"Cell_11",1.118684
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8,"Cell_11",1.12518
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8.166667,"Cell_11",1.120272
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8.333333,"Cell_11",1.132415
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8.5,"Cell_11",1.141754
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8.666667,"Cell_11",1.146212
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",8.833333,"Cell_11",1.123709
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9,"Cell_11",1.152256
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9.166667,"Cell_11",1.143462
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9.333333,"Cell_11",1.146199
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9.5,"Cell_11",1.118001
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9.666667,"Cell_11",1.135447
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",9.833333,"Cell_11",1.126132
"Fig7_RhoA_S1P-control_Cell_11","Fig7_RhoA_S1P-control",10,"Cell_11",1.137334
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0,"Cell_11",1.006205
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_11",1.005892
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_11",1.006749
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0.5,"Cell_11",0.99201
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_11",0.9892079
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_11",0.9999055
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1,"Cell_11",1.026991
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1.166667,"Cell_11",1.032652
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1.333333,"Cell_11",1.008106
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1.5,"Cell_11",1.011365
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1.666667,"Cell_11",0.997869
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",1.833333,"Cell_11",1.008964
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2,"Cell_11",0.9734073
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2.166667,"Cell_11",1.041045
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2.333333,"Cell_11",1.025817
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2.5,"Cell_11",1.016126
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2.666667,"Cell_11",1.011097
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",2.833333,"Cell_11",1.033249
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3,"Cell_11",1.059626
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3.166667,"Cell_11",1.036685
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3.333333,"Cell_11",1.030121
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3.5,"Cell_11",1.03393
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3.666667,"Cell_11",1.031148
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",3.833333,"Cell_11",1.042419
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4,"Cell_11",1.047022
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4.166667,"Cell_11",1.032968
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4.333334,"Cell_11",1.044698
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4.5,"Cell_11",1.026275
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4.666667,"Cell_11",1.046107
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",4.833334,"Cell_11",1.036022
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5,"Cell_11",1.046247
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5.166667,"Cell_11",1.032605
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5.333334,"Cell_11",1.037888
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5.5,"Cell_11",1.02748
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5.666667,"Cell_11",1.030281
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",5.833334,"Cell_11",1.029893
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6,"Cell_11",1.016367
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6.166667,"Cell_11",1.049542
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6.333334,"Cell_11",1.034474
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6.5,"Cell_11",1.026665
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6.666667,"Cell_11",1.047552
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",6.833334,"Cell_11",1.043977
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7,"Cell_11",1.047374
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7.166667,"Cell_11",1.031974
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7.333334,"Cell_11",1.034835
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7.5,"Cell_11",1.04651
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7.666667,"Cell_11",1.03649
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",7.833334,"Cell_11",1.044957
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8,"Cell_11",1.046733
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8.166667,"Cell_11",1.02063
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8.333333,"Cell_11",1.037715
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8.5,"Cell_11",1.02733
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8.666667,"Cell_11",1.049956
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",8.833333,"Cell_11",1.058857
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9,"Cell_11",1.063722
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9.166667,"Cell_11",1.023708
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9.333333,"Cell_11",1.053246
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9.5,"Cell_11",1.04441
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9.666667,"Cell_11",1.045961
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",9.833333,"Cell_11",1.033399
"Fig7_RhoA_S1P-RGS_Cell_11","Fig7_RhoA_S1P-RGS",10,"Cell_11",1.046054
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0,"Cell_12",0.9992003
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0.1666667,"Cell_12",0.9934084
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0.3333333,"Cell_12",0.9923707
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0.5,"Cell_12",1.010408
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0.6666667,"Cell_12",1.00472
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",0.8333333,"Cell_12",1.008824
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1,"Cell_12",1.006647
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1.166667,"Cell_12",1.014591
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1.333333,"Cell_12",1.019669
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1.5,"Cell_12",1.015014
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1.666667,"Cell_12",1.025616
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",1.833333,"Cell_12",0.9906648
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2,"Cell_12",1.028693
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2.166667,"Cell_12",1.083118
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2.333333,"Cell_12",1.11367
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2.5,"Cell_12",1.143713
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2.666667,"Cell_12",1.105245
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",2.833333,"Cell_12",1.108402
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3,"Cell_12",1.125679
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3.166667,"Cell_12",1.135015
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3.333333,"Cell_12",1.115409
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3.5,"Cell_12",1.116132
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3.666667,"Cell_12",1.085034
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",3.833333,"Cell_12",1.1374
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4,"Cell_12",1.089419
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4.166667,"Cell_12",0.9971444
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4.333334,"Cell_12",1.078104
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4.5,"Cell_12",1.058775
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4.666667,"Cell_12",1.046865
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",4.833334,"Cell_12",1.089077
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5,"Cell_12",1.061021
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5.166667,"Cell_12",1.056113
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5.333334,"Cell_12",1.036622
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5.5,"Cell_12",1.040554
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5.666667,"Cell_12",1.040575
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",5.833334,"Cell_12",1.027783
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6,"Cell_12",1.039182
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6.166667,"Cell_12",1.037272
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6.333334,"Cell_12",1.03842
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6.5,"Cell_12",1.030824
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6.666667,"Cell_12",1.021516
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",6.833334,"Cell_12",1.038077
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7,"Cell_12",1.068407
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7.166667,"Cell_12",1.049572
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7.333334,"Cell_12",1.024776
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7.5,"Cell_12",1.049011
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7.666667,"Cell_12",1.029498
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",7.833334,"Cell_12",1.04751
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8,"Cell_12",1.051125
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8.166667,"Cell_12",1.046073
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8.333333,"Cell_12",1.058749
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8.5,"Cell_12",1.070436
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8.666667,"Cell_12",1.071142
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",8.833333,"Cell_12",1.044645
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9,"Cell_12",1.074025
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9.166667,"Cell_12",1.066999
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9.333333,"Cell_12",1.067492
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9.5,"Cell_12",1.038942
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9.666667,"Cell_12",1.047514
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",9.833333,"Cell_12",1.039838
"Fig7_RhoA_S1P-control_Cell_12","Fig7_RhoA_S1P-control",10,"Cell_12",1.055022
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0,"Cell_12",1.004722
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_12",1.028897
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_12",1.009755
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0.5,"Cell_12",0.9802614
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_12",0.9767771
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_12",1.030304
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1,"Cell_12",1.033943
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1.166667,"Cell_12",1.04439
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1.333333,"Cell_12",1.055826
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1.5,"Cell_12",1.010602
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1.666667,"Cell_12",0.9995422
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",1.833333,"Cell_12",1.007643
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2,"Cell_12",1.018351
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2.166667,"Cell_12",1.023766
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2.333333,"Cell_12",1.017775
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2.5,"Cell_12",1.001057
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2.666667,"Cell_12",1.047642
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",2.833333,"Cell_12",1.045268
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3,"Cell_12",1.033872
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3.166667,"Cell_12",1.02542
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3.333333,"Cell_12",1.054933
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3.5,"Cell_12",1.011038
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3.666667,"Cell_12",1.044544
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",3.833333,"Cell_12",1.029216
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4,"Cell_12",1.012022
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4.166667,"Cell_12",1.040699
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4.333334,"Cell_12",1.010876
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4.5,"Cell_12",1.054442
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4.666667,"Cell_12",1.008282
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",4.833334,"Cell_12",1.008495
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5,"Cell_12",0.9725643
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5.166667,"Cell_12",0.9859995
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5.333334,"Cell_12",1.03437
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5.5,"Cell_12",1.007822
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5.666667,"Cell_12",1.018419
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",5.833334,"Cell_12",1.000176
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6,"Cell_12",1.025892
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6.166667,"Cell_12",1.010445
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6.333334,"Cell_12",1.031786
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6.5,"Cell_12",1.033255
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6.666667,"Cell_12",1.021443
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",6.833334,"Cell_12",1.016607
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7,"Cell_12",0.9961857
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7.166667,"Cell_12",1.036094
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7.333334,"Cell_12",0.9957126
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7.5,"Cell_12",0.9979405
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7.666667,"Cell_12",1.021797
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",7.833334,"Cell_12",1.038368
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8,"Cell_12",1.02858
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8.166667,"Cell_12",1.014622
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8.333333,"Cell_12",0.9902653
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8.5,"Cell_12",1.016397
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8.666667,"Cell_12",1.009271
